"_raw","_time","attributes.logging.googleapis.com/timestamp","data.insertId","data.labels.execution_id","data.logName","data.protoPayload.@type","data.protoPayload.authenticationInfo.principalEmail","data.protoPayload.authorizationInfo{}.granted","data.protoPayload.authorizationInfo{}.permission","data.protoPayload.authorizationInfo{}.resource","data.protoPayload.methodName","data.protoPayload.numResponseItems","data.protoPayload.request.@type","data.protoPayload.request.parent","data.protoPayload.requestMetadata.callerIp","data.protoPayload.requestMetadata.callerSuppliedUserAgent","data.protoPayload.requestMetadata.requestAttributes.time","data.protoPayload.resourceLocation.currentLocations{}","data.protoPayload.resourceName","data.protoPayload.serviceName","data.receiveTimestamp","data.resource.labels.function_name","data.resource.labels.project_id","data.resource.labels.region","data.resource.type","data.severity","data.textPayload","data.timestamp","data.trace","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,index,linecount,"publish_time",punct,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timeendpos,timestartpos
"{""publish_time"": 1640145620.228, ""data"": {""insertId"": ""000000-60b990c1-bec1-46a8-aa9b-635d27332f7f"", ""labels"": {""execution_id"": ""z25cue9uyo3f""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T04:00:14.962417309Z"", ""resource"": {""labels"": {""function_name"": ""Asset-function-3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 2831 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-22T04:00:07.373468844Z"", ""trace"": ""projects/adept-lodge-251409/traces/42eefbd4ddae8adbdf2e81fb6f4a110f""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T04:00:07.373468844Z""}}","2021-12-22T04:00:07.373+0000","2021-12-22T04:00:07.373468844Z","000000-60b990c1-bec1-46a8-aa9b-635d27332f7f",z25cue9uyo3f,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T04:00:14.962417309Z","Asset-function-3","adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 2831 ms, finished with status: 'ok'","2021-12-22T04:00:07.373468844Z","projects/adept-lodge-251409/traces/42eefbd4ddae8adbdf2e81fb6f4a110f",4,22,0,december,7,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640145620.228","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,586,557
"{""publish_time"": 1640145620.228, ""data"": {""insertId"": ""000000-c4b430f6-aac3-4535-9a7e-fb59ae9ea25a"", ""labels"": {""execution_id"": ""z25cue9uyo3f""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T04:00:14.962417309Z"", ""resource"": {""labels"": {""function_name"": ""Asset-function-3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-22T04:00:04.544640742Z"", ""trace"": ""projects/adept-lodge-251409/traces/42eefbd4ddae8adbdf2e81fb6f4a110f""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T04:00:04.544640742Z""}}","2021-12-22T04:00:04.544+0000","2021-12-22T04:00:04.544640742Z","000000-c4b430f6-aac3-4535-9a7e-fb59ae9ea25a",z25cue9uyo3f,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T04:00:14.962417309Z","Asset-function-3","adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-22T04:00:04.544640742Z","projects/adept-lodge-251409/traces/42eefbd4ddae8adbdf2e81fb6f4a110f",4,22,0,december,4,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640145620.228","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,553,524
"{""publish_time"": 1640142024.457, ""data"": {""insertId"": ""000000-68dfd7f1-8e0b-4f60-9850-84d4423a1255"", ""labels"": {""execution_id"": ""jpfrmmd9rsvf""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T03:00:23.621512224Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 3402 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-22T03:00:16.673459152Z"", ""trace"": ""projects/adept-lodge-251409/traces/46e45ccb876a80b8d83bc2805003f9c9""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T03:00:16.673459152Z""}}","2021-12-22T03:00:16.673+0000","2021-12-22T03:00:16.673459152Z","000000-68dfd7f1-8e0b-4f60-9850-84d4423a1255",jpfrmmd9rsvf,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T03:00:23.621512224Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 3402 ms, finished with status: 'ok'","2021-12-22T03:00:16.673459152Z","projects/adept-lodge-251409/traces/46e45ccb876a80b8d83bc2805003f9c9",3,22,0,december,16,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640142024.457","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,579,550
"{""publish_time"": 1640142024.457, ""data"": {""insertId"": ""000000-43570be3-50fe-462e-b015-a2e0cd3a2b1c"", ""labels"": {""execution_id"": ""jpfrmmd9rsvf""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T03:00:23.621512224Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Object size: 564796"", ""timestamp"": ""2021-12-22T03:00:15.706Z"", ""trace"": ""projects/adept-lodge-251409/traces/46e45ccb876a80b8d83bc2805003f9c9""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T03:00:15.706Z""}}","2021-12-22T03:00:15.706+0000","2021-12-22T03:00:15.706Z","000000-43570be3-50fe-462e-b015-a2e0cd3a2b1c",jpfrmmd9rsvf,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T03:00:23.621512224Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Object size: 564796","2021-12-22T03:00:15.706Z","projects/adept-lodge-251409/traces/46e45ccb876a80b8d83bc2805003f9c9",3,22,0,december,15,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640142024.457","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,512,489
"{""publish_time"": 1640142024.457, ""data"": {""insertId"": ""000000-e5fe7721-8436-45f2-9d06-f7294a27ea1f"", ""labels"": {""execution_id"": ""jpfrmmd9rsvf""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T03:00:23.621512224Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640142003.1981564."", ""timestamp"": ""2021-12-22T03:00:15.438Z"", ""trace"": ""projects/adept-lodge-251409/traces/46e45ccb876a80b8d83bc2805003f9c9""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T03:00:15.438Z""}}","2021-12-22T03:00:15.438+0000","2021-12-22T03:00:15.438Z","000000-e5fe7721-8436-45f2-9d06-f7294a27ea1f",jpfrmmd9rsvf,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T03:00:23.621512224Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640142003.1981564.","2021-12-22T03:00:15.438Z","projects/adept-lodge-251409/traces/46e45ccb876a80b8d83bc2805003f9c9",3,22,0,december,15,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640142024.457","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,543,520
"{""publish_time"": 1640142024.457, ""data"": {""insertId"": ""000000-c95c8d93-b491-48f1-b9ea-b92863dfe8c4"", ""labels"": {""execution_id"": ""jpfrmmd9rsvf""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T03:00:23.621512224Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-22T03:00:13.273355715Z"", ""trace"": ""projects/adept-lodge-251409/traces/46e45ccb876a80b8d83bc2805003f9c9""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T03:00:13.273355715Z""}}","2021-12-22T03:00:13.273+0000","2021-12-22T03:00:13.273355715Z","000000-c95c8d93-b491-48f1-b9ea-b92863dfe8c4",jpfrmmd9rsvf,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T03:00:23.621512224Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-22T03:00:13.273355715Z","projects/adept-lodge-251409/traces/46e45ccb876a80b8d83bc2805003f9c9",3,22,0,december,13,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640142024.457","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,546,517
"{""publish_time"": 1640142021.013, ""data"": {""insertId"": ""000000-ae90e60a-aa8d-4c9e-bace-98913da30673"", ""labels"": {""execution_id"": ""j36djpma9yif""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T03:00:16.173750432Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 2434 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-22T03:00:07.620590884Z"", ""trace"": ""projects/adept-lodge-251409/traces/06b512aa0eafadf7cf9aaf04afc5dbe7""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T03:00:07.620590884Z""}}","2021-12-22T03:00:07.620+0000","2021-12-22T03:00:07.620590884Z","000000-ae90e60a-aa8d-4c9e-bace-98913da30673",j36djpma9yif,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T03:00:16.173750432Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 2434 ms, finished with status: 'ok'","2021-12-22T03:00:07.620590884Z","projects/adept-lodge-251409/traces/06b512aa0eafadf7cf9aaf04afc5dbe7",3,22,0,december,7,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640142021.013","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,579,550
"{""publish_time"": 1640142021.013, ""data"": {""insertId"": ""000000-39e59109-53ae-4ed8-bf3d-b3cb0bd3fa5f"", ""labels"": {""execution_id"": ""j36djpma9yif""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T03:00:16.173750432Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write"", ""timestamp"": ""2021-12-22T03:00:07.619Z"", ""trace"": ""projects/adept-lodge-251409/traces/06b512aa0eafadf7cf9aaf04afc5dbe7""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T03:00:07.619Z""}}","2021-12-22T03:00:07.619+0000","2021-12-22T03:00:07.619Z","000000-39e59109-53ae-4ed8-bf3d-b3cb0bd3fa5f",j36djpma9yif,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T03:00:16.173750432Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write","2021-12-22T03:00:07.619Z","projects/adept-lodge-251409/traces/06b512aa0eafadf7cf9aaf04afc5dbe7",3,22,0,december,7,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640142021.013","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,599,576
"{""publish_time"": 1640142021.013, ""data"": {""insertId"": ""000000-aff72046-7845-4f82-b18b-114e74cca831"", ""labels"": {""execution_id"": ""j36djpma9yif""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T03:00:16.173750432Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640142003.1981564."", ""timestamp"": ""2021-12-22T03:00:07.386Z"", ""trace"": ""projects/adept-lodge-251409/traces/06b512aa0eafadf7cf9aaf04afc5dbe7""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T03:00:07.386Z""}}","2021-12-22T03:00:07.386+0000","2021-12-22T03:00:07.386Z","000000-aff72046-7845-4f82-b18b-114e74cca831",j36djpma9yif,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T03:00:16.173750432Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640142003.1981564.","2021-12-22T03:00:07.386Z","projects/adept-lodge-251409/traces/06b512aa0eafadf7cf9aaf04afc5dbe7",3,22,0,december,7,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640142021.013","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,543,520
"{""publish_time"": 1640142021.013, ""data"": {""insertId"": ""000000-5bd85994-a683-44fe-b18b-1e13b650abde"", ""labels"": {""execution_id"": ""j36djpma9yif""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T03:00:16.173750432Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-22T03:00:05.18836697Z"", ""trace"": ""projects/adept-lodge-251409/traces/06b512aa0eafadf7cf9aaf04afc5dbe7""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T03:00:05.18836697Z""}}","2021-12-22T03:00:05.188+0000","2021-12-22T03:00:05.18836697Z","000000-5bd85994-a683-44fe-b18b-1e13b650abde",j36djpma9yif,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T03:00:16.173750432Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-22T03:00:05.18836697Z","projects/adept-lodge-251409/traces/06b512aa0eafadf7cf9aaf04afc5dbe7",3,22,0,december,5,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640142021.013","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,545,517
"{""publish_time"": 1640142018.146, ""data"": {""insertId"": ""000000-8208d00a-d42f-412d-abad-b32496c8e767"", ""labels"": {""execution_id"": ""5k4j9iu48vjp""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T03:00:12.82229302Z"", ""resource"": {""labels"": {""function_name"": ""Asset-function-3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 1919 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-22T03:00:04.037005356Z"", ""trace"": ""projects/adept-lodge-251409/traces/b1e239ac8fc3ee486fa9abdb7924d76b""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T03:00:04.037005356Z""}}","2021-12-22T03:00:04.037+0000","2021-12-22T03:00:04.037005356Z","000000-8208d00a-d42f-412d-abad-b32496c8e767",5k4j9iu48vjp,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T03:00:12.82229302Z","Asset-function-3","adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 1919 ms, finished with status: 'ok'","2021-12-22T03:00:04.037005356Z","projects/adept-lodge-251409/traces/b1e239ac8fc3ee486fa9abdb7924d76b",3,22,0,december,4,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640142018.146","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,585,556
"{""publish_time"": 1640142018.146, ""data"": {""insertId"": ""000000-6b8eb372-33b0-43cd-a2b2-87b5804b96f9"", ""labels"": {""execution_id"": ""5k4j9iu48vjp""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T03:00:12.82229302Z"", ""resource"": {""labels"": {""function_name"": ""Asset-function-3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-22T03:00:02.120075661Z"", ""trace"": ""projects/adept-lodge-251409/traces/b1e239ac8fc3ee486fa9abdb7924d76b""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T03:00:02.120075661Z""}}","2021-12-22T03:00:02.120+0000","2021-12-22T03:00:02.120075661Z","000000-6b8eb372-33b0-43cd-a2b2-87b5804b96f9",5k4j9iu48vjp,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T03:00:12.82229302Z","Asset-function-3","adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-22T03:00:02.120075661Z","projects/adept-lodge-251409/traces/b1e239ac8fc3ee486fa9abdb7924d76b",3,22,0,december,2,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640142018.146","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,552,523
"{""publish_time"": 1640138494.213, ""data"": {""insertId"": ""000000-f444069a-c890-42ab-ae3a-4bbca53b910f"", ""labels"": {""execution_id"": ""g0dkxatughg7""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-22T02:01:31.132896662Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 3206 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-22T02:01:23.312795316Z"", ""trace"": ""projects/adept-lodge-251409/traces/06e483e3d3d0bf2e3c594fd3ccc5aa56""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-22T02:01:23.312795316Z""}}","2021-12-22T02:01:23.312+0000","2021-12-22T02:01:23.312795316Z","000000-f444069a-c890-42ab-ae3a-4bbca53b910f",g0dkxatughg7,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-22T02:01:31.132896662Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 3206 ms, finished with status: 'ok'","2021-12-22T02:01:23.312795316Z","projects/adept-lodge-251409/traces/06e483e3d3d0bf2e3c594fd3ccc5aa56",2,22,1,december,23,wednesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640138494.213","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,579,550
